#   T1  T2  T3  T4  T5  T6  T7  T8  t
	53.54	60.90	60.43	51.04	57.20	64.30	52.07	42.24	634.0000
	53.78	61.42	61.01	51.34	57.73	64.88	52.55	42.23	636.0000
	54.04	61.91	61.55	51.64	58.26	65.44	53.04	42.23	638.0000
	54.30	62.38	62.07	51.95	58.78	65.98	53.52	42.22	640.0000
	54.56	62.83	62.54	52.25	59.29	66.49	53.99	42.22	642.0000
	54.82	63.25	62.98	52.55	59.79	66.97	54.46	42.22	644.0000
	55.09	63.65	63.40	52.85	60.28	67.43	54.92	42.23	646.0000
	55.35	64.03	63.80	53.14	60.76	67.88	55.37	42.24	648.0000
	55.62	64.39	64.17	53.44	61.23	68.30	55.80	42.25	650.0000
	55.87	64.73	64.53	53.74	61.69	68.72	56.23	42.27	652.0000
	56.13	65.07	64.85	54.02	62.14	69.11	56.64	42.29	654.0000
	56.39	65.38	65.17	54.31	62.58	69.49	57.05	42.32	656.0000
	56.65	65.69	65.47	54.59	63.00	69.85	57.43	42.34	658.0000
	56.90	65.97	65.75	54.86	63.42	70.21	57.81	42.38	660.0000
	57.15	66.25	66.01	55.13	63.82	70.54	58.17	42.41	662.0000
	57.40	66.51	66.27	55.40	64.23	70.87	58.52	42.45	664.0000
	57.64	66.77	66.50	55.65	64.61	71.19	58.87	42.49	666.0000
	57.89	67.02	66.74	55.91	64.98	71.49	59.19	42.54	668.0000
	58.13	67.26	66.96	56.16	65.35	71.79	59.51	42.59	670.0000
	58.37	67.49	67.16	56.40	65.71	72.08	59.81	42.64	672.0000
	58.60	67.71	67.35	56.62	66.05	72.36	60.09	42.69	674.0000
	58.83	67.93	67.55	56.87	66.39	72.63	60.39	42.75	676.0000
	59.06	68.13	67.75	57.11	66.72	72.89	60.67	42.82	678.0000
	59.29	68.34	67.93	57.34	67.04	73.14	60.94	42.88	680.0000
	59.51	68.53	68.10	57.56	67.35	73.39	61.20	42.95	682.0000
	59.73	68.72	68.27	57.78	67.65	73.62	61.45	43.02	684.0000
	59.94	68.90	68.43	58.00	67.95	73.85	61.70	43.09	686.0000
	60.13	69.07	68.61	58.22	68.22	74.08	61.97	43.18	688.0000
	60.34	69.24	68.76	58.42	68.50	74.29	62.20	43.26	690.0000
	60.55	69.41	68.89	58.62	68.78	74.51	62.41	43.33	692.0000
	60.75	69.58	69.03	58.81	69.04	74.72	62.61	43.40	694.0000
	60.95	69.74	69.16	59.01	69.30	74.91	62.81	43.48	696.0000
	61.15	69.89	69.29	59.20	69.55	75.09	63.00	43.56	698.0000
	61.34	70.04	69.41	59.39	69.79	75.28	63.19	43.64	700.0000
	61.53	70.19	69.54	59.56	70.03	75.46	63.38	43.73	702.0000
	61.72	70.33	69.66	59.74	70.25	75.64	63.55	43.82	704.0000
	61.91	70.42	69.70	59.91	70.47	75.56	63.72	43.90	706.0000
	62.09	70.27	69.45	60.09	70.63	74.91	63.88	43.99	708.0000
	62.26	69.87	68.92	60.24	70.69	73.94	64.01	44.08	710.0000
	62.40	69.31	68.20	60.35	70.61	72.84	64.08	44.16	712.0000
